證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""03194P""",奇鋐國票3C售02  ,0,0,0,0,0,0,"-40,000",0,0,0,"40,000","80,000","-40,000","-40,000"
"=""060394""",臺股指元大49購10,0,0,0,0,0,0,"-40,000",0,0,0,"30,000","70,000","-40,000","-40,000"
"=""04212P""",臺股指元大42售31,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""04308P""",臺股指凱基44售23,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""05162P""",長榮元富44售04  ,0,0,0,0,0,0,"-40,000",0,0,0,"100,000","140,000","-40,000","-40,000"
"=""064949""",愛山林永豐4C購01,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""058678""",振樺電元富4B購01,0,0,0,0,0,0,"-40,000",0,0,0,"5,000","45,000","-40,000","-40,000"
"=""062102""",創意元大46購06  ,0,0,0,0,0,0,"-40,000","10,000","17,000","-7,000","22,000","55,000","-33,000","-40,000"
"=""062092""",陽明元大46購17  ,0,0,0,0,0,0,"-40,000",0,0,0,"75,000","115,000","-40,000","-40,000"
"=""065160""",訊連群益48購01  ,0,0,0,0,0,0,"-40,000",0,0,0,"70,000","110,000","-40,000","-40,000"
"=""062849""",臺股指中信4B購02,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000"
"=""060932""",瑞昱凱基46購02  ,0,0,0,0,0,0,"-40,000",0,0,0,0,"40,000","-40,000","-40,000"
"=""04416P""",臺股指元大43售81,0,0,0,0,0,0,"-41,000",0,0,0,"79,000","120,000","-41,000","-41,000"
"=""064182""",上証2X中信4C購01,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000"
"=""061763""",長榮航元富46購02,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000"
"=""063693""",京元電永豐4C購01,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000"
"=""065722""",金像電元大4A購01,0,0,0,0,0,0,"-41,000",0,0,0,"45,000","86,000","-41,000","-41,000"
"=""064503""",台積電統一3C購01,0,0,0,0,0,0,"-41,000",0,0,0,"90,000","131,000","-41,000","-41,000"
"=""064379""",上銀元富46購09  ,0,0,0,0,0,0,"-41,000",0,0,0,"9,000","50,000","-41,000","-41,000"
"=""066725""",大立光群益47購09,0,0,0,0,0,0,"-41,000",0,0,0,"181,000","222,000","-41,000","-41,000"
"=""068266""",台塑凱基48購02  ,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000"
"=""068755""",微星凱基51購01  ,0,0,0,0,0,0,"-41,000",0,0,0,"165,000","206,000","-41,000","-41,000"
"=""067243""",玉晶光元富47購01,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000"
"=""067307""",愛普群益47購07  ,0,0,0,0,0,0,"-41,000",0,0,0,"1,000","42,000","-41,000","-41,000"
"=""05000P""",貿聯元大44售06  ,0,0,0,0,0,0,"-41,000",0,0,0,"33,000","74,000","-41,000","-41,000"
"=""05689P""",正崴國票46售06  ,0,0,0,0,0,0,"-41,000",0,0,0,"95,000","136,000","-41,000","-41,000"
"=""05019P""",臺股指群益45售14,0,0,0,0,0,0,"-41,000",0,0,0,"138,000","179,000","-41,000","-41,000"
2542,興富發          ,"468,000","540,000","-72,000","1,000",0,"1,000","30,000",0,0,0,"30,000",0,"30,000","-41,000"
3257,虹冠電          ,"52,000","93,000","-41,000",0,0,0,0,0,0,0,0,0,0,"-41,000"
6533,晶心科          ,0,"35,000","-35,000",0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-41,000"
1437,勤益控          ,0,"41,000","-41,000",0,0,0,0,0,0,0,0,0,0,"-41,000"
2362,藍天            ,"62,000","103,000","-41,000",0,0,0,0,0,0,0,0,0,0,"-41,000"
1340,勝悅-KY         ,"64,000","106,000","-42,000",0,0,0,0,0,0,0,0,0,0,"-42,000"
"=""04961P""",滬深2X元富44售19,0,0,0,0,0,0,"-42,000",0,0,0,"485,000","527,000","-42,000","-42,000"
"=""067191""",玉晶光第一47購01,0,0,0,0,0,0,"-42,000",0,0,0,"361,000","403,000","-42,000","-42,000"
"=""064421""",慧洋凱基46購01  ,0,0,0,0,0,0,"-42,000",0,0,0,0,"42,000","-42,000","-42,000"
"=""065656""",華城凱基47購02  ,0,0,0,0,0,0,"-42,000",0,0,0,0,"42,000","-42,000","-42,000"
"=""05080P""",定穎控國票45售04,0,0,0,0,0,0,"-42,000",0,0,0,"36,000","78,000","-42,000","-42,000"
"=""05868P""",T50正2群益48售02,0,0,0,0,0,0,"-42,000",0,0,0,0,"42,000","-42,000","-42,000"
"=""065033""",廣宇元大47購01  ,0,0,0,0,0,0,"-43,000",0,0,0,"60,000","103,000","-43,000","-43,000"
"=""05474P""",材料群益45售07  ,0,0,0,0,0,0,"-43,000",0,0,0,"10,000","53,000","-43,000","-43,000"
"=""063120""",華通凱基48購01  ,0,0,0,0,0,0,"-43,000",0,0,0,"20,000","63,000","-43,000","-43,000"
"=""065077""",華城統一3B購01  ,0,0,0,0,0,0,"-43,000",0,0,0,"12,000","55,000","-43,000","-43,000"
"=""062963""",大同元大46購17  ,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""060268""",仲琦國票46購01  ,0,0,0,0,0,0,"-43,000",0,0,0,"24,000","67,000","-43,000","-43,000"
"=""064375""",智能車元富46購01,0,0,0,0,0,0,"-43,000",0,0,0,"154,000","197,000","-43,000","-43,000"
"=""064320""",士電凱基46購02  ,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""04716P""",滬深2X元大44售07,0,0,0,0,0,0,"-43,000",0,0,0,"145,000","188,000","-43,000","-43,000"
"=""05222P""",南亞科群益46售03,0,0,0,0,0,0,"-43,000",0,0,0,"15,000","58,000","-43,000","-43,000"
"=""067373""",亞翔國泰48購03  ,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""063888""",玉晶光元大46購06,0,0,0,0,0,0,"-43,000",0,0,0,"501,000","544,000","-43,000","-43,000"
"=""067101""",所羅門元富47購01,0,0,0,0,0,0,"-43,000",0,0,0,"59,000","102,000","-43,000","-43,000"
"=""067915""",大立光元大47購17,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""067622""",宇隆統一51購01  ,0,0,0,0,0,0,"-43,000",0,0,0,"98,000","141,000","-43,000","-43,000"
"=""04779P""",華城永豐45售01  ,0,0,0,0,0,0,"-43,000",0,0,0,"6,000","49,000","-43,000","-43,000"
"=""03773P""",臺股指元大42售19,0,0,0,0,0,0,"-43,000",0,0,0,"163,000","206,000","-43,000","-43,000"
"=""063911""",金像電統一4C購02,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""05683P""",景碩元大45售06  ,0,0,0,0,0,0,"-43,000",0,0,0,"110,000","153,000","-43,000","-43,000"
"=""063613""",台積電群益5C購02,0,0,0,0,0,0,"-43,000",0,0,0,"352,000","395,000","-43,000","-43,000"
"=""069544""",中興電群益4B購03,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000"
"=""069575""",國巨統一52購01  ,0,0,0,0,0,0,"-44,000",0,0,0,"115,000","159,000","-44,000","-44,000"
"=""061454""",宇隆元大46購02  ,0,0,0,0,0,0,"-44,000",0,0,0,0,"44,000","-44,000","-44,000"
"=""067952""",大立光永豐47購07,0,0,0,0,0,0,"-44,000",0,0,0,"65,000","109,000","-44,000","-44,000"
"=""067984""",創意統一51購02  ,0,0,0,0,0,0,"-44,000",0,0,0,"50,000","94,000","-44,000","-44,000"
"=""068008""",創意群益48購03  ,0,0,0,0,0,0,"-44,000",0,0,0,0,"44,000","-44,000","-44,000"
"=""066051""",洋基兆豐49購01  ,0,0,0,0,0,0,"-44,000",0,0,0,"85,000","129,000","-44,000","-44,000"
"=""065889""",上銀凱基4C購01  ,0,0,0,0,0,0,"-44,000",0,0,0,"6,000","50,000","-44,000","-44,000"
"=""064831""",大立光統一49購05,0,0,0,0,0,0,"-44,000",0,0,0,0,"44,000","-44,000","-44,000"
"=""04246P""",T50正2元大42售04,0,0,0,0,0,0,"-44,000",0,0,0,0,"44,000","-44,000","-44,000"
"=""00656R""",國泰中國A50反1  ,0,0,0,0,0,0,"-44,000",0,0,0,"52,000","96,000","-44,000","-44,000"
"=""00690""",兆豐藍籌30      ,0,0,0,0,0,0,"-45,000",0,0,0,"8,000","53,000","-45,000","-45,000"
"=""060574""",宇隆元大46購01  ,0,0,0,0,0,0,"-45,000",0,0,0,"5,000","50,000","-45,000","-45,000"
"=""064080""",日月光元大46購01,0,0,0,0,0,0,"-45,000",0,0,0,"10,000","55,000","-45,000","-45,000"
"=""064057""",聯發科元大46購27,0,0,0,0,0,0,"-45,000",0,0,0,"22,000","67,000","-45,000","-45,000"
"=""061187""",日電貿群益47購02,0,0,0,0,0,0,"-45,000",0,0,0,"155,000","200,000","-45,000","-45,000"
"=""063125""",矽統凱基46購03  ,0,0,0,0,0,0,"-45,000",0,0,0,"660,000","705,000","-45,000","-45,000"
"=""064971""",祥碩國泰48購02  ,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
"=""05489P""",欣興國票45售02  ,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
"=""065737""",玉晶光元大47購12,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
"=""065671""",大立光凱基48購04,0,0,0,0,0,0,"-45,000",0,0,0,"1,026,000","1,071,000","-45,000","-45,000"
"=""065980""",世芯元大47購19  ,0,0,0,0,0,0,"-45,000",0,0,0,"274,000","319,000","-45,000","-45,000"
"=""066333""",英業達兆豐47購01,0,0,0,0,0,0,"-45,000",0,0,0,"33,000","78,000","-45,000","-45,000"
"=""068032""",長榮元大49購03  ,"40,000",0,"40,000",0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-45,000"
"=""067447""",力智國票47購01  ,0,0,0,0,0,0,"-45,000",0,0,0,"30,000","75,000","-45,000","-45,000"
"=""062821""",世芯元大46購22  ,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
"=""067235""",中砂元富51購01  ,0,0,0,0,0,0,"-45,000",0,0,0,"10,000","55,000","-45,000","-45,000"
"=""068688""",世芯元富48購10  ,0,0,0,0,0,0,"-45,000",0,0,0,"10,000","55,000","-45,000","-45,000"
"=""068391""",陽明統一62購01  ,0,0,0,0,0,0,"-45,000",0,0,0,"55,000","100,000","-45,000","-45,000"
"=""068164""",創意統一52購02  ,0,0,0,0,0,0,"-45,000",0,0,0,"119,000","164,000","-45,000","-45,000"
"=""04857P""",滬深2X富邦4A售02,0,0,0,0,0,0,"-45,000",0,0,0,"433,000","478,000","-45,000","-45,000"
"=""069364""",台灣50永豐48購04,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
2325,矽品            ,"782,000","843,000","-61,000","2,000",0,"2,000","14,000",0,0,0,"14,000",0,"14,000","-45,000"
1735,日勝化          ,0,0,0,0,0,0,"-45,000",0,"45,000","-45,000",0,0,0,"-45,000"
1702,南僑            ,"53,000","106,000","-53,000","8,000",0,"8,000",0,0,0,0,0,0,0,"-45,000"
"=""04106P""",臺股指元富44售08,0,0,0,0,0,0,"-45,000",0,0,0,"15,000","60,000","-45,000","-45,000"
3055,蔚華科          ,"10,000","55,000","-45,000",0,0,0,0,0,0,0,0,0,0,"-45,000"
4935,茂林-KY         ,"20,000","63,000","-43,000",0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-45,000"
"=""04998P""",上証2X元大45售02,0,0,0,0,0,0,"-45,000",0,0,0,0,"45,000","-45,000","-45,000"
"=""063378""",辛耘國泰48購02  ,0,0,0,0,0,0,"-45,000",0,0,0,"25,000","70,000","-45,000","-45,000"
2465,麗臺            ,"9,000","55,000","-46,000",0,0,0,0,0,0,0,0,0,0,"-46,000"
"=""068825""",汎銓國票48購01  ,0,0,0,0,0,0,"-46,000",0,0,0,"247,000","293,000","-46,000","-46,000"
"=""068600""",聯電元大48購04  ,0,0,0,0,0,0,"-46,000",0,0,0,"1,000","47,000","-46,000","-46,000"
"=""067632""",大立光統一51購04,0,0,0,0,0,0,"-46,000",0,0,0,0,"46,000","-46,000","-46,000"
"=""066389""",智原統一41購01  ,0,0,0,0,0,0,"-46,000",0,0,0,"26,000","72,000","-46,000","-46,000"
"=""066227""",台塑化群益48購01,0,0,0,0,0,0,"-46,000",0,0,0,"4,000","50,000","-46,000","-46,000"
"=""05260P""",鴻準元大45售06  ,0,0,0,0,0,0,"-46,000",0,0,0,"509,000","555,000","-46,000","-46,000"
"=""062144""",士電富邦48購01  ,0,0,0,0,0,0,"-46,000",0,0,0,"164,000","210,000","-46,000","-46,000"
"=""062535""",奇鋐國票48購01  ,0,0,0,0,0,0,"-46,000",0,0,0,"60,000","106,000","-46,000","-46,000"
"=""064191""",臺股指中信4B購06,0,0,0,0,0,0,"-46,000",0,0,0,"54,000","100,000","-46,000","-46,000"
"=""063459""",長榮航元大46購23,0,0,0,0,0,0,"-46,000",0,0,0,0,"46,000","-46,000","-46,000"
3036,文曄            ,"256,000","359,060","-103,060",0,0,0,"57,000","101,000",0,"101,000","11,000","55,000","-44,000","-46,060"
"=""069211""",迅得統一52購01  ,0,0,0,0,0,0,"-47,000",0,0,0,"70,000","117,000","-47,000","-47,000"
2460,建通            ,0,"47,000","-47,000",0,0,0,0,0,0,0,0,0,0,"-47,000"
2431,聯昌            ,"10,000","57,000","-47,000",0,0,0,0,0,0,0,0,0,0,"-47,000"
"=""067772""",來億統一53購01  ,0,0,0,0,0,0,"-47,000",0,0,0,"3,000","50,000","-47,000","-47,000"
"=""067145""",鴻準元大48購01  ,0,0,0,0,0,0,"-47,000",0,0,0,0,"47,000","-47,000","-47,000"
"=""067061""",台積電群益47購37,0,0,0,0,0,0,"-47,000",0,0,0,"32,000","79,000","-47,000","-47,000"
"=""068296""",台化元大48購02  ,0,0,0,0,0,0,"-47,000",0,0,0,"216,000","263,000","-47,000","-47,000"
"=""062925""",精銳凱基46購02  ,0,0,0,0,0,0,"-47,000",0,0,0,"48,000","95,000","-47,000","-47,000"
"=""065288""",台塑統一4B購01  ,0,0,0,0,0,0,"-47,000",0,0,0,"20,000","67,000","-47,000","-47,000"
"=""066105""",聯發科凱基4C購05,0,0,0,0,0,0,"-47,000",0,0,0,"15,000","62,000","-47,000","-47,000"
"=""04613P""",欣巴巴國票44售02,0,0,0,0,0,0,"-47,000",0,0,0,0,"47,000","-47,000","-47,000"
"=""066733""",矽力群益47購03  ,0,0,0,0,0,0,"-47,000",0,0,0,"54,000","101,000","-47,000","-47,000"
1590,亞德客-KY       ,"852,000","879,097","-27,097","1,000","2,000","-1,000","-19,000","2,000",0,"2,000","1,000","22,000","-21,000","-47,097"
2402,毅嘉            ,"130,000","185,000","-55,000",0,0,0,"7,000","7,000",0,"7,000",0,0,0,"-48,000"
2375,凱美            ,"152,000","200,000","-48,000",0,0,0,0,"1,000","1,000",0,0,0,0,"-48,000"
1108,幸福            ,0,"48,000","-48,000",0,0,0,0,0,0,0,0,0,0,"-48,000"
8261,富鼎            ,"21,000","70,000","-49,000",0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-48,000"
"=""068412""",臺股指統一48購02,0,0,0,0,0,0,"-48,000",0,0,0,"52,000","100,000","-48,000","-48,000"
"=""066596""",揚明光國票48購02,0,0,0,0,0,0,"-48,000",0,0,0,"24,000","72,000","-48,000","-48,000"
"=""066193""",華晶科永豐4A購01,0,0,0,0,0,0,"-48,000",0,0,0,0,"48,000","-48,000","-48,000"
"=""066199""",上証2X群益47購04,0,0,0,0,0,0,"-48,000",0,0,0,"227,000","275,000","-48,000","-48,000"
"=""065203""",長華凱基49購01  ,0,0,0,0,0,0,"-48,000",0,0,0,"25,000","73,000","-48,000","-48,000"
"=""064993""",時碩元富4A購01  ,0,0,0,0,0,0,"-48,000",0,0,0,"119,000","167,000","-48,000","-48,000"
"=""03315B""",臺股指元大73熊03,0,0,0,0,0,0,"-48,000",0,0,0,"17,000","65,000","-48,000","-48,000"
"=""00713""",元大台灣高息低波,0,0,0,0,0,0,"-48,000",0,0,0,"118,000","166,000","-48,000","-48,000"
"=""063526""",東台國票46購01  ,0,0,0,0,0,0,"-49,000",0,0,0,"289,000","338,000","-49,000","-49,000"
"=""058505""",威盛凱基45購07  ,0,0,0,0,0,0,"-49,000",0,0,0,"1,000","50,000","-49,000","-49,000"
"=""066582""",嘉澤元富47購07  ,0,0,0,0,0,0,"-49,000",0,0,0,"6,000","55,000","-49,000","-49,000"
"=""065454""",臺股指元大4A購10,0,0,0,0,0,0,"-49,000",0,0,0,"1,000","50,000","-49,000","-49,000"
"=""04468P""",台灣50中信45售01,0,0,0,0,0,0,"-49,000",0,0,0,"1,000","50,000","-49,000","-49,000"
"=""064703""",愛普元大4C購01  ,0,0,0,0,0,0,"-49,000",0,0,0,"26,000","75,000","-49,000","-49,000"
"=""067817""",鴻海永豐48購09  ,0,0,0,0,0,0,"-49,000",0,0,0,"27,000","76,000","-49,000","-49,000"
4144,康聯-KY         ,"3,000","52,000","-49,000",0,0,0,0,0,0,0,0,0,0,"-49,000"
"=""064018""",國巨凱基47購01  ,0,0,0,0,0,0,"-49,000",0,0,0,"41,000","90,000","-49,000","-49,000"
"=""068926""",材料元大4C購02  ,0,0,0,0,0,0,"-49,000",0,0,0,0,"49,000","-49,000","-49,000"
"=""068796""",敦泰統一3C購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""069139""",創意群益4A購02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""069359""",矽力凱基48購03  ,0,0,0,0,0,0,"-50,000",0,0,0,"50,000","100,000","-50,000","-50,000"
2208,台船            ,"89,000","139,000","-50,000",0,0,0,0,0,0,0,0,0,0,"-50,000"
"=""064049""",台積電元大46購36,0,0,0,0,0,0,"-50,000",0,0,0,"1,998,000","2,048,000","-50,000","-50,000"
"=""063589""",微星凱基46購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"100,000","150,000","-50,000","-50,000"
2506,太設            ,0,"50,000","-50,000",0,0,0,0,0,0,0,0,0,0,"-50,000"
"=""063636""",世紀鋼群益46購05,0,0,0,0,0,0,"-50,000",0,0,0,"112,000","162,000","-50,000","-50,000"
"=""04169P""",鴻海凱基43售30  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067810""",台塑化元富51購02,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067851""",聯發科凱基47購11,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067903""",鴻海元大47購23  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067078""",世芯群益48購18  ,0,0,0,0,0,0,"-50,000",0,0,0,"393,000","443,000","-50,000","-50,000"
"=""067071""",慧洋群益48購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067080""",滬深2X國泰48購03,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067039""",聯發科永豐4A購02,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""066971""",緯創元大4B購02  ,0,0,0,0,0,0,"-50,000",0,0,0,"437,000","487,000","-50,000","-50,000"
"=""067155""",中鴻群益3B購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067170""",世芯元大47購23  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""062639""",上証2X凱基49購01,0,0,0,0,0,0,"-50,000",0,0,0,"30,000","80,000","-50,000","-50,000"
"=""067204""",聯發科凱基47購08,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""067215""",矽力凱基47購03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""062614""",台玻兆豐48購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"10,000","60,000","-50,000","-50,000"
"=""04840P""",盟立凱基44售03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""068514""",景碩元大48購02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""061523""",台積電中信49購02,0,0,0,0,0,0,"-50,000",0,0,0,"161,000","211,000","-50,000","-50,000"
"=""061499""",牧德兆豐48購01  ,0,0,0,0,0,0,"-50,000","20,000",0,"20,000","50,000","120,000","-70,000","-50,000"
"=""068771""",昇陽半凱基48購03,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065704""",華通元大47購03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065724""",凌陽元大47購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065849""",宏�痐井H47購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""064342""",世芯凱基48購08  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""060206""",奇鋐永豐46購02  ,0,0,0,0,0,0,"-50,000",0,0,0,"94,000","144,000","-50,000","-50,000"
"=""064448""",偉詮電元大46購01,0,0,0,0,0,0,"-50,000",0,0,0,"20,000","70,000","-50,000","-50,000"
"=""04579P""",迎廣群益43售02  ,0,0,0,0,0,0,"-50,000",0,0,0,"50,000","100,000","-50,000","-50,000"
"=""065381""",世芯群益47購11  ,0,0,0,0,0,0,"-50,000",0,0,0,"274,000","324,000","-50,000","-50,000"
"=""065346""",洋基國泰48購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"130,000","180,000","-50,000","-50,000"
"=""05225P""",世芯元大44售26  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""05220P""",健策國票46售01  ,0,0,0,0,0,0,"-50,000",0,0,0,"10,000","60,000","-50,000","-50,000"
"=""05886P""",SGBR2X元富46售01,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""058936""",長榮群益48購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"50,000","100,000","-50,000","-50,000"
"=""05233P""",長榮元富46售02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""066878""",華泰統一45購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065932""",世芯元富51購02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065925""",萬海元富47購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"100,000","150,000","-50,000","-50,000"
"=""066408""",華擎國票48購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"25,000","75,000","-50,000","-50,000"
"=""064968""",玉晶光國泰48購01,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""062538""",建漢國票47購02  ,0,0,0,0,0,0,"-50,000",0,0,0,"15,000","65,000","-50,000","-50,000"
"=""062532""",冠德國票47購02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""063775""",瑞鼎元富49購01  ,0,0,0,0,0,0,"-50,000",0,0,0,"300,000","350,000","-50,000","-50,000"
"=""065215""",晟銘電兆豐49購01,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065229""",精英凱基49購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""065246""",潤泰新凱基4B購01,0,0,0,0,0,0,"-50,000",0,0,0,"132,000","182,000","-50,000","-50,000"
"=""065236""",王道銀凱基49購01,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""04368P""",金寶元大43售02  ,0,0,0,0,0,0,"-50,000","1,210,000",0,"1,210,000","1,000","1,261,000","-1,260,000","-50,000"
"=""04343P""",萬海元富43售02  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""062923""",世芯凱基46購17  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""063239""",聯發科元大46購16,0,0,0,0,0,0,"-50,000",0,0,0,"100,000","150,000","-50,000","-50,000"
"=""061249""",東陽凱基46購03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""061533""",緯創中信47購03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""060450""",可成群益4B購03  ,0,0,0,0,0,0,"-50,000",0,0,0,"71,000","121,000","-50,000","-50,000"
"=""061891""",長榮元大46購20  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""061943""",亞光永豐48購03  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""04250P""",海悅元大43售04  ,0,0,0,0,0,0,"-50,000",0,0,0,"100,000","150,000","-50,000","-50,000"
"=""04272P""",元日2X元富43售02,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""057939""",世芯元大45購18  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""064056""",聯發科元大46購26,0,0,0,0,0,0,"-50,000",0,0,0,"246,000","296,000","-50,000","-50,000"
"=""064879""",大立光群益47購05,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""064829""",華新統一51購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""064726""",群創群益49購01  ,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""05756P""",元日2X元富46售01,0,0,0,0,0,0,"-50,000",0,0,0,"280,000","330,000","-50,000","-50,000"
"=""063685""",華邦電富邦47購01,0,0,0,0,0,0,"-50,000",0,0,0,"60,000","110,000","-50,000","-50,000"
"=""04195P""",SGBR2X元富42售02,0,0,0,0,0,0,"-50,000",0,0,0,0,"50,000","-50,000","-50,000"
"=""060656""",台灣50凱基46購10,0,0,0,0,0,0,"-51,000",0,0,0,"6,000","57,000","-51,000","-51,000"
"=""063788""",智原台新46購01  ,0,0,0,0,0,0,"-51,000",0,0,0,"289,000","340,000","-51,000","-51,000"
"=""05876P""",智邦元大46售05  ,0,0,0,0,0,0,"-51,000",0,0,0,0,"51,000","-51,000","-51,000"
"=""04764P""",中502X元富44售04,0,0,0,0,0,0,"-51,000",0,0,0,0,"51,000","-51,000","-51,000"
"=""068473""",長榮航群益48購05,0,0,0,0,0,0,"-51,000",0,0,0,"8,000","59,000","-51,000","-51,000"
"=""067721""",智原元大47購15  ,0,0,0,0,0,0,"-51,000",0,0,0,"189,000","240,000","-51,000","-51,000"
