證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""06522P""",玉晶光凱基47售02,0,0,0,0,0,0,"56,000",0,0,0,"116,000","60,000","56,000","56,000"
"=""07474P""",臺股指元大52售02,0,0,0,0,0,0,"56,000",0,0,0,"65,000","9,000","56,000","56,000"
"=""051046""",華通元大43購13  ,0,0,0,0,0,0,"56,000",0,0,0,"614,000","558,000","56,000","56,000"
"=""052631""",新興國票45購01  ,0,0,0,0,0,0,"56,000",0,0,0,"106,000","50,000","56,000","56,000"
"=""051157""",華紙國票44購01  ,0,0,0,0,0,0,"56,000",0,0,0,"88,000","32,000","56,000","56,000"
"=""053942""",華城兆豐46購02  ,0,0,0,0,0,0,"56,000",0,0,0,"58,000","2,000","56,000","56,000"
"=""054806""",道瓊銀國票47購01,0,0,0,0,0,0,"56,000",0,0,0,"248,000","192,000","56,000","56,000"
"=""055017""",建準富邦47購01  ,0,0,0,0,0,0,"56,000",0,0,0,"337,000","281,000","56,000","56,000"
"=""053404""",陽明元大44購10  ,0,0,0,0,0,0,"56,000",0,0,0,"156,000","100,000","56,000","56,000"
"=""054479""",宏達電元大47購03,0,0,0,0,0,0,"56,000",0,0,0,"56,000",0,"56,000","56,000"
1308,亞聚            ,"141,000","74,120","66,880",0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"55,880"
"=""06701P""",健策元大47售04  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
2010,春源            ,"154,000","86,000","68,000",0,0,0,"-13,000","1,000","14,000","-13,000",0,0,0,"55,000"
3605,宏致            ,"77,000","12,000","65,000",0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"55,000"
2524,京城            ,"73,000","16,000","57,000",0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"55,000"
"=""05639P""",臺股指元大48售11,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""049011""",貿聯永豐43購01  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""049028""",台光電群益43購05,0,0,0,0,0,0,"55,000",0,0,0,"82,000","27,000","55,000","55,000"
"=""054983""",雲豹元富44購03  ,0,0,0,0,0,0,"55,000",0,0,0,"60,000","5,000","55,000","55,000"
"=""052320""",志強凱基43購02  ,0,0,0,0,0,0,"55,000",0,0,0,"95,000","40,000","55,000","55,000"
"=""051167""",聚陽國泰45購02  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""049915""",奇鋐富邦45購01  ,0,0,0,0,0,0,"55,000",0,0,0,"261,000","206,000","55,000","55,000"
"=""053624""",愛普國票46購01  ,0,0,0,0,0,0,"55,000",0,0,0,"572,000","517,000","55,000","55,000"
"=""048434""",皇昌元大44購02  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""052731""",富邦媒國票47購01,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""052210""",義隆元富43購01  ,0,0,0,0,0,0,"55,000",0,0,0,"615,000","560,000","55,000","55,000"
"=""051882""",定穎控中信44購01,0,0,0,0,0,0,"55,000",0,0,0,"60,000","5,000","55,000","55,000"
"=""052057""",天鈺富邦45購01  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""055146""",鴻海富邦48購02  ,0,0,0,0,0,0,"55,000",0,0,0,"55,000",0,"55,000","55,000"
"=""053708""",台灣50群益45購03,0,0,0,0,0,0,"55,000",0,0,0,"200,000","145,000","55,000","55,000"
"=""051004""",聚陽國泰45購01  ,0,0,0,0,0,0,"54,000",0,0,0,"54,000",0,"54,000","54,000"
"=""052345""",威盛永豐46購01  ,0,0,0,0,0,0,"54,000",0,0,0,"611,000","557,000","54,000","54,000"
"=""052876""",大銀永豐46購01  ,0,0,0,0,0,0,"54,000",0,0,0,"54,000",0,"54,000","54,000"
3029,零壹            ,"56,000",0,"56,000",0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"54,000"
2388,威盛            ,"64,000",0,"64,000",0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"54,000"
"=""07321P""",盟立元富48售02  ,0,0,0,0,0,0,"54,000",0,0,0,"54,000",0,"54,000","54,000"
"=""07134P""",臺股指凱基48售06,0,0,0,0,0,0,"54,000",0,0,0,"80,000","26,000","54,000","54,000"
2539,櫻花建          ,"54,000",106,"53,894",0,0,0,0,0,0,0,0,0,0,"53,894"
2608,嘉里大榮        ,"101,000","46,000","55,000",0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"53,000"
2427,三商電          ,"87,000","35,000","52,000",0,0,0,"1,000","3,000","2,000","1,000",0,0,0,"53,000"
"=""048216""",台灣50元富48購04,0,0,0,0,0,0,"53,000",0,0,0,"70,000","17,000","53,000","53,000"
1201,味全            ,"57,000","13,000","44,000",0,0,0,"9,000","9,000",0,"9,000",0,0,0,"53,000"
"=""06832P""",國泰金中信47售01,0,0,0,0,0,0,"53,000",0,0,0,"53,000",0,"53,000","53,000"
"=""054379""",英業達凱基44購01,0,0,0,0,0,0,"53,000",0,0,0,"53,000",0,"53,000","53,000"
"=""055623""",陽明國票45購06  ,0,0,0,0,0,0,"53,000",0,0,0,"496,000","443,000","53,000","53,000"
"=""052288""",川湖國票44購06  ,0,0,0,0,0,0,"53,000",0,0,0,"262,000","209,000","53,000","53,000"
"=""054186""",滬深2X元富44購18,0,0,0,0,0,0,"53,000",0,0,0,"58,000","5,000","53,000","53,000"
"=""050850""",聯發科凱基43購14,0,0,0,0,0,0,"53,000",0,0,0,"53,000",0,"53,000","53,000"
"=""052676""",美時國泰46購01  ,0,0,0,0,0,0,"53,000",0,0,0,"83,000","30,000","53,000","53,000"
"=""053605""",欣興兆豐4A購01  ,0,0,0,0,0,0,"52,000",0,0,0,"184,000","132,000","52,000","52,000"
"=""054192""",技嘉元富44購01  ,0,0,0,0,0,0,"52,000",0,0,0,"196,000","144,000","52,000","52,000"
"=""052895""",S&P反1國票46購01,0,0,0,0,0,0,"52,000",0,0,0,"147,000","95,000","52,000","52,000"
"=""05912P""",嘉澤中信46售01  ,0,0,0,0,0,0,"52,000",0,0,0,"53,000","1,000","52,000","52,000"
"=""055914""",T50正2元大45購04,0,0,0,0,0,0,"52,000",0,0,0,"138,000","86,000","52,000","52,000"
"=""06266P""",台塑國票47售03  ,0,0,0,0,0,0,"52,000",0,0,0,"52,000",0,"52,000","52,000"
2701,萬企            ,"52,000",0,"52,000",0,0,0,0,0,0,0,0,0,0,"52,000"
6145,勁永            ,"85,000","22,000","63,000",0,0,0,"-12,000",0,"12,000","-12,000",0,0,0,"51,000"
"=""06493P""",嘉澤群益47售07  ,0,0,0,0,0,0,"51,000",0,0,0,"51,000",0,"51,000","51,000"
"=""054315""",中鴻群益44購01  ,0,0,0,0,0,0,"51,000",0,0,0,"290,000","239,000","51,000","51,000"
"=""054224""",陽明凱基44購05  ,0,0,0,0,0,0,"51,000",0,0,0,"58,000","7,000","51,000","51,000"
"=""05909P""",臺股指凱基4C售01,0,0,0,0,0,0,"51,000",0,0,0,"109,000","58,000","51,000","51,000"
"=""055746""",世芯元大44購20  ,0,0,0,0,0,0,"51,000",0,0,0,"61,000","10,000","51,000","51,000"
"=""054639""",中砂元富47購01  ,0,0,0,0,0,0,"51,000",0,0,0,"51,000",0,"51,000","51,000"
"=""049409""",定穎控元大46購01,0,0,0,0,0,0,"51,000",0,0,0,"51,000",0,"51,000","51,000"
"=""052521""",滬深2X群益47購03,0,0,0,0,0,0,"51,000",0,0,0,"51,000",0,"51,000","51,000"
"=""052717""",京城銀國票45購01,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""05938P""",香港2X元大46售04,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06125P""",臺股指富邦46售09,0,0,0,0,0,0,"50,000",0,0,0,"53,000","3,000","50,000","50,000"
"=""050779""",景碩元大43購28  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""053100""",辛耘永豐46購03  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""053113""",上証2X凱基46購04,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""051949""",全新永豐44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"170,000","120,000","50,000","50,000"
"=""051326""",復盛國票45購01  ,0,0,0,0,0,0,"50,000",0,0,0,"55,000","5,000","50,000","50,000"
"=""049407""",世芯元大49購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""049336""",長華群益43購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""050630""",燿華富邦44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"80,000","30,000","50,000","50,000"
"=""051206""",裕隆元富44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"54,000","4,000","50,000","50,000"
"=""051246""",景碩富邦45購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""053595""",訊芯統一5A購02  ,0,0,0,0,0,0,"50,000",0,0,0,"60,000","10,000","50,000","50,000"
"=""050006""",台灣50國票43購03,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""049909""",陽明富邦44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""049939""",碩天元富49購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""049609""",奇鋐兆豐43購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""054651""",零壹元富4A購01  ,0,0,0,0,0,0,"50,000",0,0,0,"73,000","23,000","50,000","50,000"
"=""051990""",天鈺元大43購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""051524""",台積電群益43購37,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""051717""",科技息元大45購01,0,0,0,0,0,0,"50,000",0,0,0,"100,000","50,000","50,000","50,000"
"=""055142""",香港2X富邦47購02,0,0,0,0,0,0,"50,000",0,0,0,"55,000","5,000","50,000","50,000"
"=""054175""",嘉基國票45購01  ,0,0,0,0,0,0,"50,000",0,0,0,"274,000","224,000","50,000","50,000"
"=""052373""",輔信群益46購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""05239P""",晶碩元大45售01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""052593""",致茂元大47購01  ,0,0,0,0,0,0,"50,000",0,0,0,"560,000","510,000","50,000","50,000"
"=""051062""",京鼎元大43購04  ,0,0,0,0,0,0,"50,000",0,0,0,"77,000","27,000","50,000","50,000"
"=""050240""",晶技群益47購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""051129""",建漢凱基47購02  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""055506""",盛群元大44購02  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""055376""",京元電凱基49購01,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""050971""",材料元富43購06  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""050976""",緯穎元富51購01  ,0,0,0,0,0,0,"50,000",0,0,0,"60,000","10,000","50,000","50,000"
"=""050930""",T50反1富邦46購01,0,0,0,0,0,0,"50,000",0,0,0,"73,000","23,000","50,000","50,000"
"=""048979""",聯茂元大43購04  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""048859""",可成國泰44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""05736P""",友訊群益48售01  ,0,0,0,0,0,0,"50,000",0,0,0,"60,000","10,000","50,000","50,000"
"=""054485""",奇鋐元大44購06  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""052273""",陽明元富43購06  ,0,0,0,0,0,0,"50,000",0,0,0,"60,000","10,000","50,000","50,000"
"=""05295P""",貿聯元大45售02  ,0,0,0,0,0,0,"50,000",0,0,0,"150,000","100,000","50,000","50,000"
"=""053534""",矽力群益44購01  ,0,0,0,0,0,0,"50,000",0,0,0,"112,000","62,000","50,000","50,000"
"=""05351P""",臺股指元大46售19,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""053257""",矽力元大46購01  ,0,0,0,0,0,0,"50,000",0,0,0,"93,000","43,000","50,000","50,000"
"=""051799""",T50反1凱基49購02,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""051742""",世紀鋼元大43購12,0,0,0,0,0,0,"50,000",0,0,0,"100,000","50,000","50,000","50,000"
"=""051755""",大立光元富43購02,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""055318""",全科元大44購03  ,0,0,0,0,0,0,"50,000",0,0,0,"70,000","20,000","50,000","50,000"
"=""055279""",緯穎群益46購04  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""05487P""",京元電國票45售02,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06407P""",盟立永豐47售03  ,0,0,0,0,0,0,"50,000",0,0,0,"60,000","10,000","50,000","50,000"
"=""06172P""",臺股指元富46售19,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06150P""",臺股指富邦47售11,0,0,0,0,0,0,"50,000",0,0,0,"100,000","50,000","50,000","50,000"
"=""06877P""",台光電元大47售07,0,0,0,0,0,0,"50,000",0,0,0,"53,000","3,000","50,000","50,000"
"=""06897P""",力積電元富48售02,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06692P""",金像電群益47售11,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06753P""",道瓊指國票4A售01,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""07372P""",鴻海國票49售07  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""07389P""",世芯元富48售13  ,0,0,0,0,0,0,"50,000",0,0,0,"181,000","131,000","50,000","50,000"
"=""048258""",緯穎台新42購01  ,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
"=""06935P""",萬海凱基48售01  ,0,0,0,0,0,0,"50,000",0,0,0,"300,000","250,000","50,000","50,000"
"=""06966P""",力積電元大48售07,0,0,0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","50,000"
5515,建國            ,"53,000","1,000","52,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"50,000"
1715,萬洲            ,"53,000",0,"53,000",0,0,0,"-3,000","2,000","5,000","-3,000",0,0,0,"50,000"
1604,聲寶            ,"121,000","65,000","56,000",0,0,0,"-7,000","1,000","8,000","-7,000",0,0,0,"49,000"
2332,友訊            ,"124,000","45,000","79,000",0,0,0,"-30,000","20,000","28,000","-8,000",0,"22,000","-22,000","49,000"
9937,全國            ,"51,000",0,"51,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"49,000"
"=""053526""",亞光群益44購02  ,0,0,0,0,0,0,"49,000",0,0,0,"49,000",0,"49,000","49,000"
"=""054520""",台積電富邦46購05,0,0,0,0,0,0,"49,000",0,0,0,"211,000","162,000","49,000","49,000"
"=""055809""",楠梓電群益4A購01,0,0,0,0,0,0,"49,000",0,0,0,"63,000","14,000","49,000","49,000"
"=""055496""",貿聯元大44購08  ,0,0,0,0,0,0,"49,000",0,0,0,"49,000",0,"49,000","49,000"
"=""053041""",萬海元大44購07  ,0,0,0,0,0,0,"49,000",0,0,0,"50,000","1,000","49,000","49,000"
"=""054207""",上証2X凱基44購04,0,0,0,0,0,0,"49,000",0,0,0,"49,000",0,"49,000","49,000"
3454,晶睿            ,"63,000","13,208","49,792",0,0,0,"-1,000","12,000","13,000","-1,000",0,0,0,"48,792"
2363,矽統            ,"50,000","2,000","48,000",0,0,0,0,0,0,0,0,0,0,"48,000"
8021,尖點            ,"51,000","1,000","50,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"48,000"
"=""07173P""",奇鋐元大48售11  ,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
1219,福壽            ,"49,000",0,"49,000",0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"48,000"
"=""052155""",天鈺元大43購02  ,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""053867""",聯發科群益45購06,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""054675""",陽明元大44購13  ,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""054991""",合機國票44購01  ,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""05093P""",台積電群益45售14,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""054477""",全新元大47購01  ,0,0,0,0,0,0,"48,000",0,0,0,"61,000","13,000","48,000","48,000"
"=""055050""",雲豹凱基45購02  ,0,0,0,0,0,0,"48,000",0,0,0,"169,000","121,000","48,000","48,000"
"=""056000""",台達電元富49購01,0,0,0,0,0,0,"48,000",0,0,0,"424,000","376,000","48,000","48,000"
"=""055965""",技嘉國票46購03  ,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""055124""",雲豹元大44購02  ,0,0,0,0,0,0,"48,000",0,0,0,"88,000","40,000","48,000","48,000"
"=""05524P""",臺股指群益4B售07,0,0,0,0,0,0,"48,000",0,0,0,"48,000",0,"48,000","48,000"
"=""054789""",萬海凱基44購04  ,0,0,0,0,0,0,"47,000",0,0,0,"52,000","5,000","47,000","47,000"
"=""055529""",晶相光國票45購01,0,0,0,0,0,0,"47,000",0,0,0,"48,000","1,000","47,000","47,000"
"=""055524""",瑞軒國票45購01  ,0,0,0,0,0,0,"47,000",0,0,0,"48,000","1,000","47,000","47,000"
"=""049431""",世芯元富49購01  ,0,0,0,0,0,0,"47,000",0,0,0,"67,000","20,000","47,000","47,000"
"=""07379P""",大成鋼凱基48售05,0,0,0,0,0,0,"47,000",0,0,0,"144,000","97,000","47,000","47,000"
"=""07531P""",川湖群益4A售03  ,0,0,0,0,0,0,"47,000",0,0,0,"57,000","10,000","47,000","47,000"
"=""06973P""",台灣50永豐49售01,0,0,0,0,0,0,"47,000",0,0,0,"62,000","15,000","47,000","47,000"
"=""06634P""",聯發科元大47售10,0,0,0,0,0,0,"47,000",0,0,0,"60,000","13,000","47,000","47,000"
"=""06403P""",昆盈國票46售03  ,0,0,0,0,0,0,"47,000",0,0,0,"181,000","134,000","47,000","47,000"
8101,華冠            ,"47,000",0,"47,000",0,0,0,0,0,0,0,0,0,0,"47,000"
9905,大華            ,"51,000",0,"51,000",0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"47,000"
2535,達欣工          ,"111,000","62,000","49,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"47,000"
1789,神隆            ,"200,000","99,453","100,547",0,"50,000","-50,000","-4,000","3,000","7,000","-4,000",0,0,0,"46,547"
1540,喬福            ,"46,000",0,"46,000",0,0,0,0,0,0,0,0,0,0,"46,000"
6422,君耀-KY         ,"46,000",0,"46,000",0,0,0,0,0,0,0,0,0,0,"46,000"
4552,力達-KY         ,"56,000","223,000","-167,000",0,0,0,"213,000","250,000","21,000","229,000","1,000","17,000","-16,000","46,000"
3705,永信            ,"55,000","8,000","47,000",0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"46,000"
"=""06120P""",台灣50元富46售18,0,0,0,0,0,0,"46,000",0,0,0,"101,000","55,000","46,000","46,000"
"=""052763""",藍天凱基45購01  ,0,0,0,0,0,0,"46,000",0,0,0,"245,000","199,000","46,000","46,000"
"=""050523""",創意兆豐44購02  ,0,0,0,0,0,0,"46,000",0,0,0,"50,000","4,000","46,000","46,000"
"=""054669""",致茂元大46購02  ,0,0,0,0,0,0,"46,000",0,0,0,"69,000","23,000","46,000","46,000"
"=""051529""",威盛群益43購07  ,0,0,0,0,0,0,"46,000",0,0,0,"105,000","59,000","46,000","46,000"
"=""051860""",京鼎元大43購07  ,0,0,0,0,0,0,"46,000",0,0,0,"115,000","69,000","46,000","46,000"
"=""053040""",萬海元大44購06  ,0,0,0,0,0,0,"46,000",0,0,0,"46,000",0,"46,000","46,000"
"=""055907""",訊舟元富44購01  ,0,0,0,0,0,0,"46,000",0,0,0,"139,000","93,000","46,000","46,000"
1504,東元            ,"531,000","472,838","58,162",0,0,0,"-13,000","9,000","20,000","-11,000",0,"2,000","-2,000","45,162"
2012,春雨            ,"47,000",0,"47,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"45,000"
9912,偉聯            ,"135,000","79,000","56,000",0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"45,000"
"=""07160P""",臺股指國票48售07,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""07275P""",力積電元大48售16,0,0,0,0,0,0,"45,000",0,0,0,"953,000","908,000","45,000","45,000"
"=""07188P""",FBNQ2X凱基4B售01,0,0,0,0,0,0,"45,000",0,0,0,"195,000","150,000","45,000","45,000"
"=""07322P""",皇昌元富48售08  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""054518""",金寶富邦45購01  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""05882P""",長榮中信46售04  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""052159""",伊雲谷元大43購01,0,0,0,0,0,0,"45,000",0,0,0,"371,000","326,000","45,000","45,000"
"=""054743""",材料富邦46購05  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""051505""",亞翔國票44購02  ,0,0,0,0,0,0,"45,000",0,0,0,"50,000","5,000","45,000","45,000"
"=""052024""",長榮國票44購06  ,0,0,0,0,0,0,"45,000",0,0,0,"55,000","10,000","45,000","45,000"
"=""053864""",建準群益45購01  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""049683""",健和興元大43購01,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
"=""050808""",致茂永豐44購01  ,0,0,0,0,0,0,"45,000",0,0,0,"45,000",0,"45,000","45,000"
1558,伸興            ,"71,000","26,253","44,747",0,0,0,0,0,0,0,0,0,0,"44,747"
2008,高興昌          ,"44,000",0,"44,000",0,0,0,0,0,0,0,0,0,0,"44,000"
3661,世芯-KY         ,"52,000","8,000","44,000",0,0,0,0,0,0,0,0,0,0,"44,000"
"=""07356P""",世芯凱基48售13  ,0,0,0,0,0,0,"44,000",0,0,0,"45,000","1,000","44,000","44,000"
"=""054737""",矽統富邦46購02  ,0,0,0,0,0,0,"44,000",0,0,0,"44,000",0,"44,000","44,000"
"=""054783""",南亞科凱基44購02,0,0,0,0,0,0,"44,000",0,0,0,"134,000","90,000","44,000","44,000"
"=""054028""",汎銓元富44購02  ,0,0,0,0,0,0,"44,000",0,0,0,"82,000","38,000","44,000","44,000"
"=""053172""",中502X國票45購05,0,0,0,0,0,0,"44,000",0,0,0,"511,000","467,000","44,000","44,000"
1323,永裕            ,"47,000","3,430","43,570",0,0,0,0,0,0,0,0,0,0,"43,570"
1321,大洋            ,"50,000","5,000","45,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"43,000"
2705,六福            ,"53,000",0,"53,000",0,0,0,"-10,000","3,000","13,000","-10,000",0,0,0,"43,000"
5533,皇鼎            ,"45,000",0,"45,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"43,000"
"=""06726P""",祥碩群益48售02  ,0,0,0,0,0,0,"43,000",0,0,0,"50,000","7,000","43,000","43,000"
"=""048393""",國巨國票44購01  ,0,0,0,0,0,0,"43,000",0,0,0,"45,000","2,000","43,000","43,000"
"=""051455""",大銀凱基43購03  ,0,0,0,0,0,0,"43,000",0,0,0,"43,000",0,"43,000","43,000"
"=""053623""",台光電凱基3B購03,0,0,0,0,0,0,"43,000",0,0,0,"143,000","100,000","43,000","43,000"
1451,年興            ,"43,000","5,275","37,725",0,0,0,"5,000","10,000","5,000","5,000",0,0,0,"42,725"
2851,中再保          ,"50,000","1,000","49,000",0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"42,000"
4557,永新-KY         ,"35,000","2,000","33,000",0,0,0,"9,000","45,000","36,000","9,000",0,0,0,"42,000"
4763,材料*-KY        ,"38,000","1,000","37,000","10,000",0,"10,000","-5,000",0,"5,000","-5,000",0,0,0,"42,000"
"=""07281P""",華邦電群益4A售02,0,0,0,0,0,0,"42,000",0,0,0,"102,000","60,000","42,000","42,000"
"=""049942""",緯穎元富49購03  ,0,0,0,0,0,0,"42,000",0,0,0,"52,000","10,000","42,000","42,000"
"=""051301""",建漢群益45購01  ,0,0,0,0,0,0,"42,000",0,0,0,"52,000","10,000","42,000","42,000"
"=""052938""",達發凱基45購01  ,0,0,0,0,0,0,"42,000",0,0,0,"193,000","151,000","42,000","42,000"
"=""055785""",奇鋐永豐44購10  ,0,0,0,0,0,0,"42,000",0,0,0,"108,000","66,000","42,000","42,000"
"=""048987""",華碩元富58購01  ,0,"20,000","-20,000",0,0,0,"61,000",0,0,0,"61,000",0,"61,000","41,000"
"=""053435""",百和元富4A購01  ,0,0,0,0,0,0,"41,000",0,0,0,"290,000","249,000","41,000","41,000"
"=""052485""",滬深2X永豐46購01,0,0,0,0,0,0,"41,000",0,0,0,"41,000",0,"41,000","41,000"
"=""050675""",新日興國泰45購01,0,0,0,0,0,0,"41,000",0,0,0,"55,000","14,000","41,000","41,000"
"=""051203""",滬深2X元富49購01,0,0,0,0,0,0,"41,000",0,0,0,"141,000","100,000","41,000","41,000"
"=""06437P""",泰金寶元大46售07,0,0,0,0,0,0,"41,000",0,0,0,"41,000",0,"41,000","41,000"
"=""06269P""",世芯國票46售16  ,0,0,0,0,0,0,"41,000",0,0,0,"151,000","110,000","41,000","41,000"
4935,茂林-KY         ,"229,300","122,000","107,300",0,"125,000","-125,000","58,000","70,000","2,000","68,000",0,"10,000","-10,000","40,300"
